instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
dc_cnn35,Deep Contractive,sweep_all,synthetic,0.0,0.6287667410714286,0.15087732672691345,0.0,0.0,0,-0.00011055238091041116,0.002007648921424776,-0.002116243707420096,0.005853930380278031
dc_cnn36,Deep Contractive,sweep_all,synthetic,0.9167135223573811,0.5075334821428571,186.86489868164062,5.652489180268651,5.831617176103249,0,0.003937702911202356,0.00264298287850874,-0.00228592307329502,0.008097257268916358
dc_cnn37,Deep Contractive,sweep_all,synthetic,0.9840818028860885,0.7293526785714286,56.974632263183594,6.16541785423142,12.159454461912759,0,-0.0002579855331285967,0.001431894333354755,-0.002488732840143917,0.003375336165471685
dc_cnn38,Deep Contractive,sweep_all,synthetic,0.9867620347747236,0.7791573660714286,8.553572654724121,6.385194398997726,18.958062285241155,0,-0.0002869540277397923,0.0017950134126133205,-0.002489927050002177,0.004593972633771771
dc_cnn39,Deep Contractive,sweep_all,synthetic,0.42910108247782486,0.7779017857142857,0.19668519496917725,6.030685260261263,10.874714386255734,0,0.00024496171258848575,0.001903149524027178,-0.0018660542165399034,0.005604375463503595
dc_cnn40,Deep Contractive,sweep_all,synthetic,0.0,0.6411830357142857,0.11228736490011215,0.0,0.0,0,0.00036181945353443677,0.004497795225099047,-0.0023970265006106922,0.009794317657108479
dc_cnn41,Deep Contractive,sweep_all,synthetic,0.5360043543798121,0.6713169642857143,0.15410427749156952,6.396929655216146,37.12320934355852,0,0.0013059118217035237,0.0054280930590096125,-0.008390802261288199,0.012839987914629349
dc_cnn42,Deep Contractive,sweep_all,synthetic,0.9424373907304745,0.7424665178571429,1.5610439777374268,6.396929655216146,33.7748378002301,0,-0.00047947913381267806,0.007142701314054853,-0.005992619934036785,0.00820979306351782
dc_cnn43,Deep Contractive,sweep_all,synthetic,0.9850381113586343,0.7668805803571429,10.468116760253906,6.395261598115449,23.20504326270299,0,2.9786204036035208e-05,0.00241565254260822,-0.002052830590841261,0.007046209703681329
dc_cnn44,Deep Contractive,sweep_all,synthetic,0.9971620487321479,0.7953404017857143,57.55046463012695,6.133398042996649,10.343652914854587,0,-0.005324723929059791,0.018931497295306424,-0.032381248164570484,0.0329833901014755
dc_cnn45,Deep Contractive,sweep_all,synthetic,0.9993037917613189,0.8036411830357143,353.9468688964844,5.655991810819852,5.954849175297909,0,0.0005076238192983371,0.046484114193503845,-0.029849942935110903,0.04719446138208305
dc_cnn46,Deep Contractive,sweep_all,synthetic,0.6213036218904657,0.6752232142857143,0.13520130515098572,6.396929655216146,39.082883693611734,0,-0.00040674468727994965,0.0045230308256206594,-0.006669608760876635,0.014159429533110383
dc_cnn47,Deep Contractive,sweep_all,synthetic,0.9419958706220014,0.7427455357142857,1.6971986293792725,6.396929655216146,36.435971248083995,0,0.004703790544650121,0.006884428010748948,-0.006443985337997786,0.01346227420277893
dc_cnn48,Deep Contractive,sweep_all,synthetic,0.986762012635328,0.7791573660714286,8.553558349609375,6.369900982828227,18.05889445938869,0,-8.300615356813396e-07,0.0015422784477244441,-0.003006462943816137,0.0027786860151631588
dc_cnn49,Deep Contractive,sweep_all,synthetic,0.9972496171584937,0.7899693080357143,68.76179504394531,5.963579343618446,8.311759138412217,0,0.0033508481951751747,0.02784915555621665,-0.09545242346915464,0.016916094265772928
dc_cnn50,Deep Contractive,sweep_all,synthetic,0.9993510635520941,0.7980608258928571,439.3533630371094,5.683579767338681,5.770364793245308,0,0.000273235503715994,0.028458949779806782,-0.030063986828589292,0.07149295646851062
pb_cnn_1,Paired-Biases,sweep_all,synthetic,6.415966317139769,0.859375,0.13538751006126404,6.206575926724928,28.264726285905542,0,-0.0077548011847528705,0.007697817919241043,-0.017303036029381685,0.009555824100835334
pb_cnn_2,Paired-Biases,sweep_all,synthetic,7.985886546855686,0.8541666666666666,0.11249999701976776,6.29156913955832,27.816848071699287,0,-0.006147850362439628,0.00583640659222102,-0.01732720391208455,0.0070960223921766735
pb_cnn_3,Paired-Biases,sweep_all,synthetic,7.457456976965807,0.925,0.11403779685497284,6.391917113392602,28.660725782699437,0,-0.003617208490778845,0.06119451685240916,-0.2097522527264994,0.020575983613516494
pb_cnn_4,Paired-Biases,sweep_all,synthetic,7.813480723533031,0.9513888888888888,0.12495964765548706,6.396929655216146,28.91090550602671,1,0.03519367969827171,0.2268542558908226,-0.6923631469844299,0.23834715337655715
pb_cnn_5,Paired-Biases,sweep_all,synthetic,7.320359902894692,0.9696691176470589,0.12095387279987335,6.396929655216146,28.12597010679078,1,0.2045037946019182,0.22954037068508312,-0.5709338274966929,0.4084122215252245
pb_cnn_6,Paired-Biases,sweep_all,synthetic,7.20030530560683,0.75,0.12526895105838776,5.937536205082426,28.99127101707256,0,-0.004965311050538805,0.005396577308664072,-0.011436876394087213,0.0078000919712102445
pb_cnn_7,Paired-Biases,sweep_all,synthetic,9.240001833824756,0.8072916666666666,0.12188088148832321,6.318968113746434,28.430570062268533,0,8.641436906050865e-05,0.009086963980032075,-0.016527852831795017,0.019627586999581708
pb_cnn_8,Paired-Biases,sweep_all,synthetic,8.945793569490544,0.875,0.12508893013000488,6.396929655216146,30.128244073948466,0,-0.05436045218089609,0.06533280693761608,-0.17900612755129344,0.03426762961464072
pb_cnn_9,Paired-Biases,sweep_all,synthetic,8.229374708487741,0.8940972222222222,0.12449753284454346,6.396929655216146,30.580935063216668,0,-0.1610725980239328,0.23269312037586254,-0.7357389094392117,0.07901761728559831
pb_cnn_10,Paired-Biases,sweep_all,synthetic,8.425038831454074,0.9430147058823529,0.12330006808042526,6.396929655216146,30.409254146314957,0,-0.1283383728463705,0.19292148014207042,-0.6560859570310666,0.23500552796428142
pb_cnn_11,Paired-Biases,sweep_all,synthetic,0.8386505914285057,0.925,1.0139845609664917,6.396929655216146,28.45606717279157,0,-0.0892098543781324,0.06334807395574327,-0.20967869915605203,0.017818705552101483
pb_cnn_12,Paired-Biases,sweep_all,synthetic,1.654484203394238,0.925,0.5139836668968201,6.395261598115449,28.698103619627165,0,-0.06830830493792978,0.0662646715001361,-0.21183816170803346,0.017957053525513075
pb_cnn_13,Paired-Biases,sweep_all,synthetic,7.467114618579918,0.925,0.11386749893426895,6.391917113392602,28.906353713594253,0,-0.06930510487610875,0.05901066018374849,-0.18764762743247593,0.012399693367001124
pb_cnn_14,Paired-Biases,sweep_all,synthetic,13.259465516662187,0.925,0.06414587795734406,6.391917113392602,28.579276199635622,0,0.3481558493211476,0.18610959690387774,-0.16118346519071275,0.6059234541675119
pb_cnn_15,Paired-Biases,sweep_all,synthetic,56.36961292649054,0.925,0.015087593346834183,6.39024066706535,28.71286558062397,1,0.3290853622444018,0.13962644624799656,-0.006896398531647319,0.4805787285312769
pb_cnn_16,Paired-Biases,sweep_all,synthetic,1.091642564351764,0.875,1.0249695777893066,6.396929655216146,30.050370715106155,0,-0.0676329818169992,0.07128368180701401,-0.20660494856747563,0.026319788047916917
pb_cnn_17,Paired-Biases,sweep_all,synthetic,2.1312347292728844,0.875,0.5250288248062134,6.395261598115449,30.48602312066343,0,-0.03900665281260309,0.060880430425127786,-0.19019643639595857,0.014059337264084822
pb_cnn_18,Paired-Biases,sweep_all,synthetic,8.961206561049515,0.875,0.12484675645828247,6.395261598115449,30.377197426915753,0,-0.07137520027866354,0.06500451685674245,-0.20063564756478655,0.06925906547305281
pb_cnn_19,Paired-Biases,sweep_all,synthetic,14.93200470498587,0.875,0.07493041455745697,6.396929655216146,30.26763291011414,0,0.08678846254964884,0.15297260783246452,-0.12718732116997106,0.4791817643156321
