instance_id,status,wall_time_s,rc,construction,seed
dc_cnn14,UNSAT,245.386343,0,cnn.deep_contractive_cnn,0
dc_cnn15,UNSAT,247.774451,0,cnn.deep_contractive_cnn,0
dc_cnn16,UNSAT,245.801028,0,cnn.deep_contractive_cnn,1
dc_cnn17,UNSAT,280.598388,0,cnn.deep_contractive_cnn,1
dc_cnn18,UNSAT,220.694449,0,cnn.deep_contractive_cnn,1
dc_cnn19,UNSAT,247.318298,0,cnn.deep_contractive_cnn,1
dc_cnn20,UNSAT,248.626390,0,cnn.deep_contractive_cnn,1
dc_cnn21,UNSAT,252.395876,0,cnn.deep_contractive_cnn,0
dc_cnn22,UNSAT,264.787659,0,cnn.deep_contractive_cnn,0
dc_cnn23,UNSAT,270.070760,0,cnn.deep_contractive_cnn,0
dc_cnn24,UNSAT,275.582403,0,cnn.deep_contractive_cnn,0
dc_cnn25,UNSAT,279.082330,0,cnn.deep_contractive_cnn,0
dc_cnn26,UNSAT,222.490483,0,cnn.deep_contractive_cnn,1
dc_cnn27,UNSAT,239.214351,0,cnn.deep_contractive_cnn,1
dc_cnn28,UNSAT,246.242460,0,cnn.deep_contractive_cnn,1
dc_cnn29,UNSAT,242.642134,0,cnn.deep_contractive_cnn,1
dc_cnn30,UNSAT,245.538363,0,cnn.deep_contractive_cnn,1
dc_cnn31,UNSAT,167.394442,0,cnn.deep_contractive_cnn,0
dc_cnn32,UNSAT,200.318291,0,cnn.deep_contractive_cnn,0
dc_cnn33,UNSAT,243.746278,0,cnn.deep_contractive_cnn,0
dc_cnn34,UNSAT,172.738379,0,cnn.deep_contractive_cnn,0
dc_cnn35,UNSAT,130.334482,0,cnn.deep_contractive_cnn,0
dc_cnn36,UNSAT,161.210088,0,cnn.deep_contractive_cnn,1
dc_cnn37,UNSAT,206.222227,0,cnn.deep_contractive_cnn,1
dc_cnn38,UNSAT,242.098383,0,cnn.deep_contractive_cnn,1
dc_cnn39,UNSAT,199.202305,0,cnn.deep_contractive_cnn,1
dc_cnn40,UNSAT,140.362415,0,cnn.deep_contractive_cnn,1
dc_cnn41,UNSAT,155.866369,0,cnn.deep_contractive_cnn,0
dc_cnn42,UNSAT,191.278270,0,cnn.deep_contractive_cnn,0
dc_cnn43,UNSAT,241.674456,0,cnn.deep_contractive_cnn,0
dc_cnn44,UNSAT,256.185688,0,cnn.deep_contractive_cnn,0
dc_cnn45,UNSAT,263.438393,0,cnn.deep_contractive_cnn,0
dc_cnn46,UNSAT,170.314175,0,cnn.deep_contractive_cnn,1
dc_cnn47,UNSAT,200.550086,0,cnn.deep_contractive_cnn,1
