verifier,scenario,feature,std_coef,odds_ratio,nonzero_freq,sign_consistency,median_coef
nnenum,combined,has_conv,-1.1231949245088526,0.32523901879586764,0.9166666666666666,0.6545454545454545,-0.2671715698994602
nnenum,combined,has_softmax,0.0,1.0,0.0,0.0,0.0
nnenum,combined,has_add_residual,0.0,1.0,0.0,0.0,0.0
nnenum,combined,has_pow,0.0,1.0,0.0,0.0,0.0
nnenum,combined,margin_hat_min,0.0501309109728451,1.051408728306543,0.8666666666666667,0.6538461538461539,0.07731437459801654
nnenum,combined,g_ibp,4.710784875494732,111.13935623930269,1.0,1.0,5.599222768000557
nnenum,combined,unstable_fraction,2.4223645798021383,11.272482510606226,1.0,1.0,2.552081501461333
nnenum,combined,a_tau,0.09500458958898349,1.0996639021198518,0.9333333333333333,0.5714285714285714,-0.019647098504826647
nnenum,combined,d_eff,-0.17792204637522965,0.8370076687274215,0.9166666666666666,0.5272727272727272,0.0
pyrat,synthetic,input_dim,0.5677076082612315,1.7642181332794644,1.0,0.9666666666666667,0.5420078966444462
pyrat,synthetic,output_dim,-0.32693467168717555,0.721130851749694,1.0,1.0,-0.33053635302862905
pyrat,synthetic,n_param_total,0.6459098091650433,1.9077219028218653,1.0,1.0,0.6387159882829587
pyrat,synthetic,n_nodes,-1.0470045358574918,0.35098754662115794,1.0,1.0,-0.9685267765083738
pyrat,synthetic,n_gemm_matmul,-0.16195398153043952,0.8504803414434204,1.0,1.0,-0.1775314986166796
pyrat,synthetic,n_conv,-0.34931812527160183,0.7051687625792097,1.0,1.0,-0.32257830646580793
pyrat,synthetic,n_relu,-0.7147821169855284,0.48929871006085934,1.0,1.0,-0.7175795446273462
pyrat,synthetic,n_add,0.023168754002487676,1.0234392344424454,1.0,0.7166666666666667,0.017995083721496323
pyrat,synthetic,n_mul,-0.18014106363971907,0.835152393465211,1.0,1.0,-0.16908655511247156
pyrat,synthetic,n_softmax,-0.18014106363971907,0.835152393465211,1.0,1.0,-0.16908655511247156
pyrat,synthetic,n_pow,0.4384466339070963,1.5502971680958026,1.0,1.0,0.4618769662367268
pyrat,synthetic,graph_depth,-1.0953159301619115,0.33443393249017184,1.0,1.0,-1.0267329593229026
pyrat,synthetic,n_hidden_layers,-0.6785670800847583,0.5073434542999355,1.0,1.0,-0.6754187018174604
pyrat,synthetic,max_hidden_width,1.0939858839807024,2.986152841914582,1.0,1.0,1.0895057632723515
pyrat,synthetic,onnx_file_bytes,0.4896130936300427,1.6316847885723826,1.0,0.9833333333333333,0.496923711754756
pyrat,synthetic,arch_MLP,-0.17342084454758003,0.8407837011422008,1.0,0.9166666666666666,-0.24594267793347546
pyrat,synthetic,arch_CNN,-0.013103480336766591,0.9869819965063338,1.0,0.5666666666666667,0.0437805363492519
pyrat,synthetic,arch_ATTENTION,-0.18014106363971952,0.8351523934652105,1.0,1.0,-0.16908655511247178
pyrat,synthetic,arch_POLYNOMIAL,0.4384466339070963,1.5502971680958026,1.0,1.0,0.46187696623672625
pyrat,synthetic,arch_HYBRID,0.0,1.0,0.0,0.0,0.0
pyrat,synthetic,arch_OTHER,0.0,1.0,0.0,0.0,0.0
pyrat,synthetic,has_conv,-0.013103480336766591,0.9869819965063338,1.0,0.5666666666666667,0.0437805363492519
pyrat,synthetic,has_softmax,-0.18014106363971952,0.8351523934652105,1.0,1.0,-0.16908655511247178
pyrat,synthetic,has_add_residual,-0.07922898463393302,0.9238283577249367,1.0,0.9333333333333333,-0.07439241720614992
pyrat,synthetic,has_pow,0.4384466339070963,1.5502971680958026,1.0,1.0,0.46187696623672625
pyrat,synthetic,margin_hat_min,-0.13290897882708608,0.8755447815949603,1.0,0.8333333333333334,-0.07753705968594181
pyrat,synthetic,g_ibp,0.3223852602011336,1.3804164930617155,1.0,0.95,0.3232863361158853
pyrat,synthetic,unstable_fraction,0.42914154893518397,1.5359384294601648,1.0,0.9166666666666666,0.4611709445842167
pyrat,synthetic,a_tau,0.5333833637126885,1.7046901494841975,1.0,0.95,0.434406177395991
pyrat,synthetic,d_eff,0.4573778907851708,1.5799258108609824,1.0,1.0,0.4720370069708488
